time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
1994.0,293.9118414787877,293.9661083688609,293.9786953157316,238.82954240071524,238.8446406735345
1994.5,296.046955515899,296.1079200096804,296.12101040796864,240.45871456923345,240.4741858679373
1995.0,298.19392231549193,298.26217716465885,298.2757882496687,242.1059652968762,242.12187331141368
1995.5,300.3343583516022,300.41163780566484,300.42578737809345,243.7720187273844,243.78839120510315
1996.0,302.4662704436422,302.55285557258907,302.5675574078034,245.45607663238627,245.47294188953958
1996.5,304.59611247612355,304.6925121876991,304.70778274272647,247.1572992090936,247.17468575651975
1997.0,306.7271598377879,306.83400936125526,306.84986684885484,248.87478416032056,248.8927207539497
1997.5,308.8612148787415,308.97922619100166,308.995690126502,250.6075596510269,250.62607523301133
1998.0,310.9994243251286,311.129361955293,311.1464529338314,252.35458236206418,252.3737059827264
1998.5,313.142668208269,313.285913931684,313.30375236322664,254.1147373412089,254.13449808875652
1999.0,315.3025031425264,315.4606544181765,315.4792673213978,255.88686408832464,255.90729057882382
1999.5,317.4705782747814,317.644617862173,317.6640147667142,257.66977914551234,257.690899660141
2000.0,319.64746536657344,319.838408777076,319.85861767633435,259.4622652574017,259.4841077274938
2000.5,321.8337904357328,322.0426928757081,322.06374305040225,261.26307588614577,261.2856678747664
2001.0,324.0292784827947,324.25717481021763,324.2790769500804,263.07097186639214,263.09434285548394
2001.5,326.2318092958435,326.47981975556564,326.5026046331305,264.8842862323186,264.90845624203007
2002.0,328.4421015716162,328.7113820764112,328.73508137550914,266.70187880320145,266.72687903840966
2002.5,330.66089585072683,330.9526374450983,330.9772837328444,268.5227782116669,268.5486361258173
2003.0,332.88895151373424,333.2043798899667,333.230006600876,270.33727591757213,270.36464322014945
2003.5,335.1270452377374,335.46742028721053,335.49406171483366,272.144241479689,272.1724151062034
2004.0,337.3760339387452,337.7425856588892,337.77027695269635,273.95476320324127,273.98377668979
2004.5,339.6394153825026,340.0333787943035,340.06215502339904,275.7678638370992,275.79775177482463
2005.0,341.9183098979419,342.34105177740213,342.37095037458596,277.5826271781356,277.61342545199017
2005.5,344.21303985651116,344.665987147353,344.6970464572739,279.39743247842586,279.42909515705435
2006.0,346.50849117863334,346.9931155496206,347.025333700651,281.1966770890952,281.22926885740196
2006.5,348.8030894255992,349.3208293107639,349.3542401225527,282.9856787078628,283.01925424722447
2007.0,351.096311228586,351.64861542782523,351.6832524615727,284.76714421676746,284.80175439173536
2007.5,353.38767387354324,353.9760001617646,354.0118967031775,286.5422629696982,286.57795785984746
2008.0,355.6767334580348,356.30254838327454,356.33973745120466,288.3115641237784,288.3483947640952
2008.5,357.9624695914474,358.6278596130936,358.66637397311945,290.0753312728751,290.11335075960716
2009.0,359.45531537677175,360.93884406265295,360.97866520245867,291.83377790759585,291.87304101282575
2009.5,360.2888642962924,363.2390560793164,363.28022534504737,293.5871199522237,293.6276833656451
2010.0,361.099646120657,365.5302892714163,365.57284319446745,295.3356280760543,295.3775502564781
2010.5,361.87880221275503,367.8133009088672,367.8572738401499,297.07964197634624,297.12298295738225
2011.0,362.6294748655268,370.09776034893855,370.14327073080517,298.81957179636566,298.8643929945491
2011.5,363.3538394353065,372.3874658183886,372.4345534309023,300.5525827172816,300.5988809246458
2012.0,364.0473063535739,374.6825584527264,374.7312639035003,302.27449585671997,302.32232176911765
2012.5,364.70611647256584,376.98318209535967,377.0335469917512,303.98617226906475,304.03557346058415
2013.0,365.32739181317424,379.28956047687996,379.34157758773347,305.68848846737166,305.73950999581507
2013.5,365.9087057305117,381.606343854544,381.6594461616291,307.38240006342545,307.4350845766195
2014.0,366.4481067336609,383.9338025159471,383.9880290391329,309.0688097305765,309.12320026399533
2014.5,366.9441291645123,386.2722492025134,386.3276379454737,310.74858378035435,310.80466392944095
2015.0,367.38606285527794,388.4571018327126,388.4920416002613,312.42749756327703,312.48584849496507
2015.5,366.4521261646141,389.9595670929297,390.2199793477609,314.1084780103445,314.16915372134594
2016.0,365.10884088404947,391.18455208534465,391.94596839655367,315.7918290638534,315.8548839192181
2016.5,363.71930169491134,392.40116074789364,393.63239397686255,317.4779999948163,317.5434810940102
2017.0,362.2590086876165,393.60293571392594,394.863719774983,319.1676134925402,319.2355651876224
2017.5,360.6954341670671,394.7846251019994,396.0843484499838,320.8614450561804,320.9319096189758
2018.0,359.0305494798867,395.94249141513234,397.2881456640609,322.56040897011195,322.6334269352855
2018.5,357.26677294054207,397.0733047950993,398.471043538679,324.26445794423466,324.3399306330939
2019.0,355.4068760950567,398.17491931448996,399.63007631258927,325.961943180688,326.0398998804911
2019.5,353.4539126448047,399.2450655902431,400.76238865261644,327.64556184001776,327.7284695452314
2020.0,351.41116235264366,400.2815637252764,401.8661421695261,329.29445357550156,329.37956477152227
2020.5,349.28208538420677,401.2826898789033,402.9392557776355,330.93686400196873,331.0242519006136
2021.0,347.0702842677343,402.24730857177866,403.97957122820304,332.58322185579425,332.67356717320905
2021.5,341.940486378966,403.17496073666797,404.9852453133717,334.2509871205724,334.3452150383341
2022.0,332.89202266574006,404.06533914945805,405.9546949504705,335.94883141879495,336.0468629179622
2022.5,324.03805296956057,404.91735683438736,406.8889424353617,337.676939123658,337.77868735683114
2023.0,315.3720607804094,405.7300851026198,407.7871111167681,339.4351370041406,339.5405078904868
2023.5,306.89320636059944,406.50272795785895,408.64834660445865,341.22290738382185,341.3318021807407
2024.0,298.6035482957009,406.64655230438245,409.47192404385066,343.0394094566073,343.15172730710447
2024.5,290.50657210885754,406.4529957026487,409.950187787331,344.5472874599538,344.9991386485045
2025.0,282.60635306429367,405.7710725611306,409.97442574271247,345.9735320621509,346.8726099844583
2025.5,274.90699159513656,405.03039996574137,409.63330170051375,347.4198589409373,348.65053392087765
2026.0,267.4122560518778,404.2043794767232,409.00513632233907,348.88529665177776,350.1456383987439
2026.5,260.1253563044387,403.29156559123084,408.30408563294884,350.37182574135517,351.6693163562557
2027.0,253.0605876121715,402.2883576526164,407.5226227415257,351.87566876914616,353.2159847986296
2027.5,246.22110910024628,401.19270596550894,406.65977108394463,353.3934035094138,354.7813807265444
2028.0,239.60622054652538,400.0049717635035,405.71198932206215,354.92199420114133,356.36183657229145
2028.5,233.21451916508366,398.7257250597835,404.67829352924747,356.4572532408839,357.9526075188305
2029.0,227.04379196642805,397.36026195798854,403.55931999504037,357.9861282075279,359.54036300970336
2029.5,221.09093858559666,395.9095244070299,402.35680375016653,359.505277883987,361.1214911632176
2030.0,215.35250307406272,394.4013307791195,401.1098666514022,361.01134667585427,362.69243381199834
2030.5,211.33127567357474,392.8363863137595,399.80664996554,362.50109369885746,364.2497997876121
2031.0,207.4439708253095,391.2069508553522,398.4389946034734,363.77468387876104,365.56095872234573
2031.5,203.63146975273872,388.47572048422575,397.00535728753516,364.8774240896004,366.7360044378642
2032.0,199.89713505306636,384.1209687934867,395.50110727668505,365.8871380541449,367.8078572295939
2032.5,196.2419351005207,379.6908765586143,393.9184937214234,366.7392812528848,368.7241186177958
2033.0,192.61823261115657,375.1795397332079,392.2585824727688,366.8974326975173,369.4810059841957
2033.5,189.03003112619257,368.76084560825177,388.68209609737164,366.883659082865,370.0766669280889
2034.0,185.48071732387135,360.80747240265435,383.2643351625744,366.7028900139405,370.51140238554416
2034.5,181.97358245087224,352.75586062565833,375.84101769622356,366.35451102763227,370.5098828601603
2035.0,178.51508448227287,344.60764804561904,368.33718878249636,365.8407933551237,370.118362508686
2035.5,175.10676248167073,336.36707842995975,360.7515211274288,365.14934606733954,369.5788747215559
2036.0,171.74982985759846,328.04029971656513,353.0858314335443,364.25610103940556,368.8736870759392
2036.5,168.44521884302966,319.6699576605659,345.34440640974316,363.1720188842893,367.97562966167214
2037.0,165.19361860152387,311.38107665849606,337.5334261998591,361.9354914716936,366.93565942934623
2037.5,161.99550797314348,303.18092641382066,329.6604383407366,360.56338171746205,365.7666823133842
2038.0,158.8511850405663,295.07711252159953,321.7402923689293,359.07475779992063,364.48589245782125
2038.5,155.76079064823253,287.0913699282652,313.9241971369269,357.4903035544292,363.1140928601056
