time,ET Model,CE & ET Model
2039.0,2.3610003150040906,2.375793525720883
2039.5,2.509093496039767,2.5258393706046633
2040.0,2.6491753799508446,2.672883872907399
2040.5,2.778698163690907,2.809354108458331
2041.0,2.8965011332136332,2.933588510010894
2041.5,3.002032904316229,3.0444501170979574
2042.0,3.0956153808757425,3.1419922979993666
2042.5,3.177685412448293,3.2264481266841134
2043.0,3.248638679173942,3.298178540100639
2043.5,3.3089073381273524,3.3578218329415894
2044.0,3.3588544661217914,3.405661102299131
2044.5,3.4055870737289275,3.4514611115425726
2045.0,3.4541854919769355,3.501819375047431
2045.5,3.502582866345336,3.555680072260317
2046.0,3.548456630116369,3.611911248589983
2046.5,3.5894273440183944,3.669340812805347
2047.0,3.6231235334292036,3.726788312928855
2047.5,3.647246910991832,3.7830929580356507
2048.0,3.6596231530195102,3.837136105894987
2048.5,3.6608186012263464,3.8835719907488695
2049.0,3.6490483603693202,3.916507433907774
2049.5,3.621160683715895,3.9334247423266673
2050.0,3.5756187002584228,3.932848332123023
2050.5,3.5116881033301257,3.9135114369962265
2051.0,3.4287750977143334,3.8743412160879003
2051.5,3.326382419794488,3.814415786561959
2052.0,3.215503005801338,3.735623172769144
2052.5,3.1083195722746266,3.6372729212669843
2053.0,3.0047089198654726,3.518905863523138
2053.5,2.904551955869957,3.4016090014057
2054.0,2.8077335573409585,3.288222034692177
2054.5,2.7141424387629267,3.178614633535771
2055.0,2.623671024137496,3.072660812417912
2055.5,2.5362153233329128,2.970238785337315
2056.0,2.451674812555149,2.8712308258260713
2056.5,2.369952318803311,2.7755231316318687
2057.0,2.290953908176534,2.6830056939108062
2057.5,2.214588777903983,2.593572170780446
2058.0,2.14076915197385,2.5071197650877646
2058.5,2.0694101802413885,2.4235491062515058
2059.0,2.0004298409000087,2.3427641360431224
2059.5,1.9337488462033419,2.2646719981750185
2060.0,1.8692905513298972,2.1891829315691846
2060.5,1.8069808662855673,2.116210167183545
2061.0,1.746748170742715,2.045669828277427
2061.5,1.688523231717958,1.9774808340015126
2062.0,1.632239123994026,1.9115648062014623
2062.5,1.577831153194225,1.8478459793280801
2063.0,1.5252367814210843,1.7862511133504775
2063.5,1.474395555373715,1.7267094095721283
2064.0,1.4252490368612578,1.6691524292530573
2064.5,1.3777407356325493,1.613514014944622
2065.0,1.3318160444447977,1.559730214446468
2065.5,1.2874221762966378,1.5077392072982523
2066.0,1.2445081037534165,1.4574812337216438
2066.5,1.2030245002949693,1.4088985259309224
2067.0,1.1629236836184704,1.3619352417332249
2067.5,1.124159560831188,1.3165374003421173
2068.0,1.0866875754701484,1.2726528203307135
2068.5,1.0504646562878102,1.230231059653023
2069.0,1.0154491677448831,1.189223357664589
2069.5,0.981600862153387,1.1495825790757694
2070.0,0.9488808334149408,1.1112631597732439
2070.5,0.9172514723011094,1.074221054447469
2071.0,0.8866764232244058,1.0384136859658868
2071.5,0.8571205424502589,1.0037998964336905
2072.0,0.8285498577019169,0.9703398998859009
2072.5,0.8009315291118531,0.9379952365563708
2073.0,0.7742338114747913,0.9067287286711585
2073.5,0.7484260177589649,0.8765044377154532
2074.0,0.7234784838336661,0.8472876231249381
2074.5,0.6993625343725439,0.8190447023541069
2075.0,0.6760504498934591,0.7917432122756366
2075.5,0.6535154348970105,0.7653517718664488
2076.0,0.6317315870671101,0.7398400461375672
2076.5,0.6106738674982064,0.7151787112663149
2077.0,0.5903180719149329,0.691339420890771
2077.5,0.5706408028511019,0.6682947735277454
2078.0,0.5516194427560651,0.6460182810768205
2078.5,0.5332321279975296,0.6244843383742598
2079.0,0.5154577237309453,0.6036681937617845
2079.5,0.49827579960658047,0.5835459206363917
2080.0,0.4816666062863611,0.5640943899485119
2080.5,0.4656110527434824,0.5452912436168948
2081.0,0.45009068431869964,0.5271148688296651
2081.5,0.4350876615080763,0.5095443732020095
2082.0,0.4205847394578071,0.4925595607619425
2082.5,0.40656524814254685,0.4761409087365444
2083.0,0.39301307320446194,0.4602695451119929
2083.5,0.37991263743097986,0.44492722694159315
2084.0,0.3672488828499472,0.43009631937687337
2084.5,0.35500725342161565,0.41575977539764425
2085.0,0.3431736783075618,0.4019011162177228
2085.5,0.33173455569730975,0.3885044123437987
2086.0,0.3206767371740661,0.37555426526567204
2086.5,0.30998751260159724,0.36303578975681633
2087.0,0.29965459551487733,0.35093459676492245
2087.5,0.2896661089977148,0.3392367768727584
2088.0,0.2800105720311243,0.3279288843103331
2088.5,0.27067688629675346,0.3226336699069682
2089.0,0.261654323420195,0.33251920321099443
2089.5,0.2529325126395218,0.35616847859475953
2090.0,0.24450142888487109,0.3915089764402437
2090.5,0.2363513812553754,0.4364680208814974
2091.0,0.2284730018801962,0.48894187329371375
2091.5,0.22085723515085634,0.5468480615934836
2092.0,0.21349532731249446,0.6081641131035795
2092.5,0.20637881640207797,0.6709636329767346
2093.0,0.1994995225220087,0.7334475430085318
2093.5,0.19284953843794175,0.7939699127436509
2094.0,0.18642122049001036,0.8510586584746181
2094.5,0.18020717980701,0.9034306858780408
2095.0,0.174200273813443,0.9500014745429384
2095.5,0.16839359801966156,0.9898876858842822
2096.0,0.16278047808567284,1.0223723401276674
2096.5,0.15735446214948373,1.0469235127285883
2097.0,0.1521093134111676,1.0631963831531752
2097.5,0.14703900296412867,1.0735122864415758
2098.0,0.14213770286532437,1.0774721549158062
2098.5,0.13739977943648024,1.074797175876119
2099.0,0.13281978678859757,1.0652831303948185
2099.5,0.128392460562311,1.0487641563030492
2100.0,0.12411271187690062,1.0251316214439201
