time,DURS Model,CE Model,ET Model,CE & ET Model
1986.5,0.8408186432764939,0.8407797884993252,0.8931555871537903,0.8931254926676976
1987.0,0.8378729402108661,0.8378329295354657,0.891208674553476,0.8911775811798124
1987.5,0.8348816248152494,0.8348404242354823,0.8892268138799672,0.8891946904010394
1988.0,0.8318441311780133,0.8318017057169285,0.8872095701284403,0.8871763841461424
1988.5,0.8287598915505916,0.8287162052327813,0.8851608948287953,0.8851266884553496
1989.0,0.8256283364847458,0.8255833523099805,0.883085684630654,0.8830504285506219
1989.5,0.822448895038268,0.8224025749549145,0.8809836704938474,0.8809473339377711
1990.0,0.819220995112349,0.8191732999910429,0.8788549908252865,0.878817531562135
1990.5,0.8159440638343629,0.8158949534423489,0.8766994571232477,0.8766608431524822
1991.0,0.8126175273366117,0.8125669602813025,0.8745167199608316,0.8744769183445896
1991.5,0.8092408099911439,0.809188743677777,0.872306418938351,0.8722653957403969
1992.0,0.8058133342214945,0.8057597248195477,0.8700681828395623,0.8700259030838308
1992.5,0.8023345243641118,0.8022793268309736,0.867801629968487,0.8677580575808284
1993.0,0.7988037834071177,0.7987469513823332,0.8655063689884619,0.8654614667330831
1993.5,0.7952205173815822,0.7951620031579044,0.8631819997523807,0.8631357291661733
1994.0,0.7915841343980163,0.7915238888880651,0.8608281140556121,0.8607804353810669
1994.5,0.787894044605988,0.7878320173081589,0.8584442963356996,0.8583951684527037
1995.0,0.7841496601572031,0.7840857991206768,0.8560301243498297,0.8559795047065134
1995.5,0.78035039520719,0.7802846469961238,0.8535851698657535,0.8535330144091033
1996.0,0.776495904770634,0.776428214520951,0.8511089993137421,0.8510552624154984
1996.5,0.7725859077966931,0.7725162192702613,0.8486011764121221,0.8485458107847644
1997.0,0.7686200490058842,0.7685483044994401,0.8460612631006611,0.8460042197261007
1997.5,0.7645979402182275,0.7645240804985238,0.84348882045168,0.8434300485098787
1998.0,0.7605191800671747,0.7604431443187827,0.8408834097335667,0.8408228565307743
1998.5,0.7563833632561882,0.7563050890353512,0.838244593618455,0.838182204515426
1999.0,0.7521900847933336,0.7521095079852845,0.8355719386040708,0.8355076569249862
1999.5,0.7479389417739426,0.7478559965492226,0.8328650177605558,0.8327987847227755
2000.0,0.7436295328232895,0.7435441515874951,0.8301234121655627,0.8300551668091805
2000.5,0.73926145968731,0.7391735730419793,0.8273467125232212,0.8272763916405974
2001.0,0.7348343272030927,0.7347438639037516,0.8245345209177688,0.8244620589830384
2001.5,0.7303477432181108,0.7302546301310996,0.8216864521174995,0.8216117811718139
2002.0,0.725801318620182,0.7257054806798989,0.8188021373306985,0.8187251868081844
2002.5,0.721194667568812,0.7210960277350359,0.8158812053260075,0.8158019019126004
2003.0,0.7165435288631252,0.7164424256501396,0.8129233058548151,0.8128415734627172
2003.5,0.711869845017518,0.7117662177392129,0.8099282247417933,0.8098439765067065
2004.0,0.7071739036560833,0.7070676903481701,0.8068957821029188,0.8068089377154443
2004.5,0.7024560084580678,0.7023471458596319,0.8038256715106477,0.8037361479176468
2005.0,0.6977164854798364,0.69760490899419,0.8007176072708551,0.8006253186021705
2005.5,0.6929556772574117,0.6928413209330869,0.7975713259091951,0.7974761833665917
2006.0,0.6881739408464419,0.6880567373604789,0.7943866043092984,0.7942885178081553
2006.5,0.6833713921492108,0.6832512721083248,0.7911635611036714,0.7910624371323367
2007.0,0.6785481346001326,0.678425027128465,0.7879022358790461,0.7877979776159122
