time,ET Model,CE & ET Model
2064.5,80.0899897353114,79.24401344250379
2065.0,80.35515236288468,79.34096999126032
2065.5,81.50755298373768,79.43608955306665
2066.0,82.95355856795787,79.52938768269932
2066.5,84.48341611608343,79.62088292170284
2067.0,85.33036612765204,79.71045438595783
2067.5,85.97370664105289,79.798107305296
2068.0,86.55471009654738,79.8838686218386
2068.5,87.07934241140383,79.9677681813461
2069.0,87.55316278829284,80.04983750856731
2069.5,87.98129475617107,80.13010956714987
2070.0,88.36841903444224,80.20861855809571
2070.5,88.71878202869159,80.28539972727037
2071.0,89.03621482165143,80.36048958630163
2071.5,89.32419235630502,80.43392554737628
2072.0,89.58585749671258,80.50574571639181
2072.5,89.82389677055822,80.57598890197362
2073.0,90.04174223286903,80.64469415230029
2073.5,90.2426048163743,80.71198249044656
2074.0,90.42542455824562,80.778011063943
2074.5,90.59208607741228,80.8428216565934
2075.0,90.74426727145364,80.9064458106083
2075.5,90.87719635799122,80.96891897298978
2076.0,90.99753618356013,81.03027768874584
2076.5,91.10792920882878,81.09055732161127
2077.0,91.20938974091264,81.14979793043713
2077.5,91.30277792220897,81.20811775437333
2078.0,91.38886795242398,81.26554871775838
2078.5,91.46835198988579,81.32211802105778
2079.0,91.54184855255065,81.37785262905355
2079.5,91.60991048121612,81.43277890577787
2080.0,91.6730321679663,81.51604262926541
2080.5,91.73165596737792,81.61794834479188
2081.0,91.78617813719623,81.7245379144612
2081.5,91.83690817212752,81.93288835162843
2082.0,91.88413385054639,82.44674860204012
2082.5,91.92818872519489,83.0939164098385
2083.0,91.9693528473581,83.63254578063327
2083.5,92.00787373033957,84.13208112963196
2084.0,92.0439708301649,84.58300518470621
2084.5,92.07783941290066,84.9473698336589
2085.0,92.10965427645384,85.14848904543064
2085.5,92.13957259123538,85.36485106162024
2086.0,91.96550006082788,85.56739470606973
2086.5,91.46959168768387,85.76153080982796
2087.0,90.97146859616186,85.94704953222514
2087.5,90.47246707373714,86.12470641663286
2088.0,89.97384257174855,86.29509529820447
2088.5,89.47679504814434,86.45768506017524
2089.0,88.98244587239812,86.61598948182825
2089.5,88.4919695259484,86.77693593191694
2090.0,88.00626050255217,86.9385160230276
2090.5,87.526226099874,87.09967886772264
2091.0,87.05270427638419,87.25917256730816
2091.5,86.58644800502306,87.41574045980802
2092.0,86.12812775295448,87.56814766801966
2092.5,85.67833295802912,87.71522215734349
2093.0,85.23757429733581,87.85588949584537
2093.5,84.80628661270752,87.98919432445027
2094.0,84.38483238978408,88.11431689056053
2094.5,83.9735056800157,88.23058342453245
2095.0,83.57253635738189,88.3374711917257
2095.5,83.18209460773342,88.43482606068889
2096.0,82.80234572826065,88.52045793328797
2096.5,82.43344585579362,88.59464873750554
2097.0,82.07525777618592,88.63613382893413
2097.5,81.72776946093745,88.67874179138772
2098.0,81.39092005070403,88.72158682566145
2098.5,81.06461688096637,88.76418586638815
2099.0,80.74873932819536,88.8064399296259
2099.5,80.44314244476968,88.84798890080184
2100.0,80.14766037345096,88.88807939834176
